59390.0000,755.0001,0.1493,754.7172,755.2588,192.3118,0.2226,191.7869,193.0783,192.5594,0.1944,192.1284,193.1192,192.5212,0.1929,192.1288,193.0976,198.5723,0.1217,198.3600,198.7900,1
59902.0000,754.6129,0.0608,754.4651,754.7816,192.8900,0.3048,192.2074,193.6710,193.1324,0.2699,192.5400,193.7905,193.0803,0.2655,192.4084,193.7389,198.9954,0.1240,198.7800,199.2200,1
60414.0000,754.5484,0.0350,754.4556,754.6495,193.5365,0.3829,192.4076,194.5418,193.7797,0.3598,192.6698,194.6493,193.7340,0.3639,192.5583,194.6577,199.4426,0.1354,199.2100,199.6800,1
60926.0000,754.5503,0.0306,754.4749,754.6185,194.0476,0.4490,192.9381,195.4025,194.2891,0.4033,193.2890,195.4203,194.2138,0.3896,193.3173,195.2790,199.9488,0.1547,199.6800,200.2200,1
61438.0000,754.6894,0.1987,754.3796,755.1077,194.7137,0.4529,193.7210,195.9529,194.9590,0.4086,194.0501,196.0095,194.8764,0.4142,193.9286,195.9482,200.5149,0.1729,200.2300,200.8200,1
61950.0000,755.4336,0.1979,755.0632,755.7757,195.0630,0.4711,194.0313,196.4934,195.3058,0.3935,194.3797,196.4509,195.2004,0.3660,194.3282,196.2179,201.1179,0.1669,200.8200,201.4000,1
62462.0000,755.8631,0.0438,755.7244,755.9656,195.8149,0.6159,194.5217,197.7262,196.0418,0.5545,195.0009,197.5215,195.9120,0.5515,194.6877,197.4963,201.7285,0.1927,201.4100,202.0700,1
62974.0000,755.8870,0.0443,755.7681,755.9783,196.5180,0.6656,194.7620,198.4567,196.7222,0.6029,195.2106,198.1506,196.5692,0.5772,195.1991,198.0656,202.4364,0.2167,202.0700,202.8200,1
63486.0000,755.4830,0.1880,755.2432,755.8926,197.2866,0.6870,195.7828,199.3472,197.4849,0.6071,196.1813,199.2011,197.3067,0.6095,196.0681,199.0045,203.2199,0.2367,202.8100,203.6300,1
63998.0000,755.3849,0.0801,755.2223,755.5359,198.0214,0.7295,196.1431,200.1976,198.2669,0.6947,196.6607,200.2018,198.1108,0.7009,196.4576,200.0933,204.0566,0.2471,203.6300,204.4900,1
64510.0000,755.6202,0.0573,755.4630,755.7864,198.7052,0.8352,196.8136,200.9200,198.9196,0.7785,197.2818,200.8708,198.7058,0.7658,197.2566,200.8025,204.9388,0.2607,204.4900,205.3900,1
65022.0000,756.2458,0.2597,755.7590,756.6376,199.2376,0.8148,197.2939,201.3601,199.4771,0.7619,197.6114,201.5698,199.2836,0.7461,197.6062,201.1421,205.8556,0.2694,205.3900,206.3200,1
65534.0000,756.7463,0.0821,756.5040,756.8831,199.6518,0.8048,197.8463,202.2905,199.9174,0.7563,198.0707,202.3687,199.6747,0.7455,197.4963,202.3008,206.7956,0.2709,206.3300,207.2600,1
66046.0000,756.7496,0.1304,756.3846,756.9200,200.8036,1.0013,198.6568,203.6810,201.0352,0.9231,198.8516,203.6670,200.7814,0.9152,198.6849,203.3198,207.7368,0.2787,207.2600,208.2200,1
